0,0,"Start Time = 10-20-15 12:46:16"
Antenna,TagID, Time
1,"00226000518440",42297.5322484447
1,"00226000518440",42297.5322502532
1,"00226000518440",42297.5322515191
1,"00226000518440",42297.5322522425
1,"00226000518440",42297.5322540509
1,"00226000518440",42297.5322553168
1,"00226000518440",42297.5322560402
1,"00226000518440",42297.5322667101
1,"00226000518440",42297.5322685185
1,"00226000518440",42297.5322697844
1,"00226000518440",42297.532270327
1,"00226000518440",42297.5322723163
1,"00226000518440",42297.5322735822
1,"00226000518440",42297.5322741247
2,"00226000518440",42297.5322864222
2,"00226000518440",42297.5322876881
3,"00226000518440",42297.5322882306
2,"00226000518440",42297.532288954
3,"00226000518440",42297.5322894965
2,"00226000518440",42297.5322896774
2,"00226000518440",42297.5322907624
3,"00226000518440",42297.5336062283
3,"00226000518440",42297.5336074942
3,"00226000518440",42297.5336094835
3,"00226000518440",42297.5336102069
3,"00226000518440",42297.533611292
1,"00226000745672",42297.5347059462
1,"00226000745672",42297.5347079355
1,"00226000745672",42297.5347092014
1,"00226000745672",42297.5347097439
1,"00226000745672",42297.5347117332
1,"00226000745672",42297.5347129991
1,"00226000769037",42297.5362199797
2,"00226000769037",42297.5376756004
2,"00226000769037",42297.5376768663
3,"00226000769037",42297.5376904297
3,"00226000769037",42297.5376916956
3,"00226000769037",42297.5376929615
3,"00226000769037",42297.53769477
3,"00226000769037",42297.5376960359
2,"00226000769037",42297.5377103226
2,"00226000769037",42297.5377119502
1,"00226000769072",42297.5395493345
1,"00226000769072",42297.5395511429
2,"00226000769072",42297.5395733869
2,"00226000769072",42297.5395746528
2,"00226000769072",42297.5395764612
2,"00226000769072",42297.5395777271
2,"00226000769072",42297.5395784505
2,"00226000769072",42297.539580259
2,"00226000769072",42297.5395815249
3,"00226000769072",42297.5395893012
2,"00226000769072",42297.5396064815
2,"00226000769072",42297.5396079282
2,"00226000769072",42297.5396097367
1,"00226000745641",42297.5490612341
1,"00226000745641",42297.5490625
1,"00226000745641",42297.5490641276
1,"00226000769048",42297.5494440828
1,"00226000769048",42297.5494446253
1,"00226000769048",42297.5494466146
1,"00226000769048",42297.5494478805
1,"00226000745672",42297.549718967
1,"00226000745672",42297.5497202329
1,"00226000745672",42297.5497209563
1,"00226000745672",42297.5497227648
1,"00226000745672",42297.5497240307
1,"00226000745672",42297.549724754
1,"00226000745672",42297.5497265625
1,"00226000745672",42297.5497280093
1,"00226000745672",42297.5497285518
1,"00226000745672",42297.5497298177
1,"00226000745672",42297.5497310836
1,"00226000745672",42297.5497323495
1,"00226000745672",42297.5497336155
1,"00226000769037",42297.5530788846
1,"00226000769037",42297.5557400174
2,"00226000769037",42297.5557524957
3,"00226000769037",42297.5557667824
3,"00226000769037",42297.5557798032
2,"00226000769037",42297.555791739
1,"00226000769037",42297.5558049407
1,"00226000745672",42297.5568599899
1,"00226000745672",42297.5568607133
1,"00226000745672",42297.5568625217
1,"00226000745672",42297.5568637876
1,"00226000745672",42297.5568957972
1,"00226000745672",42297.5568972439
1,"00226000745672",42297.5568985098
1,"00226000745672",42297.5568992332
1,"00226000745672",42297.5569010417
1,"00226000769048",42297.5583356843
1,"00226000769048",42297.5583374928
1,"00226000769072",42297.5594672309
1,"00226000769072",42297.5594677734
2,"00226000769072",42297.5594824219
2,"00226000769072",42297.5594836878
2,"00226000769072",42297.5594849537
3,"00226000769072",42297.5595077402
3,"00226000769072",42297.5595090061
2,"00226000769072",42297.5595236545
1,"00226000769072",42297.5595350477
1,"00226000745661",42297.5596672454
1,"00226000745661",42297.5596685113
1,"00226000745661",42297.5596690538
1,"00226000745661",42297.5596710431
1,"00226000769037",42297.5649799262
2,"00226000769037",42297.5649922237
2,"00226000769037",42297.5650200738
1,"00226000769037",42297.5650325521
1,"00226000745682",42297.5658427373
1,"00226000769048",42297.5667507596
1,"00226000769048",42297.5667523872
2,"00226000769048",42297.566773546
2,"00226000769048",42297.5667748119
2,"00226000769048",42297.5667760778
10,"03582447370239",42297.5676466652
1,"00226000745682",42297.5684796369
1,"00226000745682",42297.5684814453
1,"00226000745682",42297.5684827112
1,"00226000745682",42297.5684834346
1,"00226000745682",42297.5702463108
1,"00226000745682",42297.570247215
1,"00226000745682",42297.5702492043
2,"00226000745682",42297.5702781395
2,"00226000745682",42297.5702788628
2,"00226000745682",42297.5702806713
2,"00226000745682",42297.5702819372
2,"00226000745682",42297.5702824797
2,"00226000745682",42297.570284469
2,"00226000745682",42297.5702860966
2,"00226000745682",42297.5702879051
2,"00226000745682",42297.570289171
3,"00226000745682",42297.5703351056
3,"00226000745682",42297.5703369141
3,"00226000745682",42297.57033818
3,"00226000745682",42297.5703763383
2,"00226000745682",42297.5703851997
2,"00226000745682",42297.5703864656
