0,0,"Start Time = 10-14-15 09:13:03"
Antenna,TagID, Time
1,"00226000518440",42291.3850137442
1,"00226000518440",42291.385017542
1,"00226000518440",42291.3850177228
1,"00226000518440",42291.3850177228
2,"00226000518440",42291.385029116
2,"00226000518440",42291.3850303819
2,"00226000518440",42291.3850311053
2,"00226000518440",42291.3850329138
2,"00226000518440",42291.3850341797
3,"00226000518440",42291.3850508174
3,"00226000518440",42291.3850520833
3,"00226000518440",42291.3850526259
3,"00226000518440",42291.3850546152
4,"00226000518440",42291.3850674552
4,"00226000518440",42291.3850687211
4,"00226000518440",42291.385069987
4,"00226000518440",42291.3850712529
5,"00226000518440",42291.3850833695
5,"00226000518440",42291.3850840929
5,"00226000518440",42291.3850859013
5,"00226000518440",42291.3850871672
5,"00226000518440",42291.3850877098
6,"00226000518440",42291.3850978371
6,"00226000518440",42291.3850985605
6,"00226000518440",42291.3851003689
6,"00226000518440",42291.3851016348
6,"00226000518440",42291.3851021774
7,"00226000518440",42291.3851123047
7,"00226000518440",42291.3851130281
7,"00226000518440",42291.3851148365
7,"00226000518440",42291.3851161024
8,"00226000518440",42291.3851265914
8,"00226000518440",42291.385127134
8,"00226000518440",42291.3851291233
8,"00226000518440",42291.3851303892
9,"00226000518440",42291.3851414207
9,"00226000518440",42291.3851430483
9,"00226000518440",42291.3851443142
9,"00226000518440",42291.3851448568
9,"00226000518440",42291.3851468461
10,"00226000518440",42291.3851582393
10,"00226000518440",42291.3851589627
10,"00226000518440",42291.3851607711
11,"00226000518440",42291.3851754196
11,"00226000518440",42291.3851765046
11,"00226000518440",42291.3851779514
11,"00226000518440",42291.3851792173
11,"00226000518440",42291.3851799407
11,"00226000518440",42291.3851888021
12,"00226000518440",42291.3852003762
12,"00226000518440",42291.3852010995
12,"00226000518440",42291.3852021846
12,"00226000518440",42291.3852034505
12,"00226000518440",42291.3852047164
12,"00226000518440",42291.3852059823
13,"00226000518440",42291.3852508319
13,"00226000518440",42291.3852520978
13,"00226000518440",42291.3852528212
13,"00226000518440",42291.3852546296
13,"00226000518440",42291.3852558955
14,"00226000518440",42291.3852779586
14,"00226000518440",42291.3852799479
14,"00226000518440",42291.3852812138
14,"00226000518440",42291.3852817564
14,"00226000518440",42291.3852830223
15,"00226000518440",42291.3853085214
15,"00226000518440",42291.3853097873
15,"00226000518440",42291.504686000
6,"00226000769084",42291.5046860532
6,"00226000769084",42291.5046871383
6,"00226000769084",42291.5046884042
6,"00226000769084",42291.5046896701
6,"00226000769084",42291.5046909361
6,"00226000769084",42291.504692202
6,"00226000769084",42291.5046934679
6,"00226000769084",42291.5046952763
6,"00226000769084",42291.5046965422
6,"00226000769084",42291.5046972656
6,"00226000769084",42291.5046990741
6,"00226000769084",42291.5047017867
6,"00226000769084",42291.5047030527
6,"00226000769084",42291.5047043186
6,"00226000769084",42291.5047066696
6,"00226000769084",42291.504708478
6,"00226000769084",42291.5047097439
6,"00226000769084",42291.5047102865
6,"00226000769084",42291.5047122758
6,"00226000769084",42291.5047135417
6,"00226000769084",42291.5047140842
6,"00226000769084",42291.5047160735
6,"00226000769084",42291.5047173394
6,"00226000769084",42291.5047178819
6,"00226000769084",42291.5047191479
6,"00226000769084",42291.5047204138
6,"00226000769084",42291.5047222222
6,"00226000769084",42291.5047229456
6,"00226000769084",42291.5047247541
6,"00226000769084",42291.50472602
6,"00226000769084",42291.5047267433
6,"00226000769084",42291.5047285518
6,"00226000769084",42291.5047298177
6,"00226000769084",42291.5047305411
6,"00226000769084",42291.5047323495
6,"00226000769084",42291.5047336155
6,"00226000769084",42291.504734158
6,"00226000769084",42291.5047361473
6,"00226000769084",42291.5047374132
6,"00226000769084",42291.5047379557
6,"00226000769084",42291.5047392216
6,"00226000769084",42291.5047404876
6,"00226000769084",42291.5047417535
6,"00226000769084",42291.5047430194
6,"00226000769084",42291.5047442853
6,"00226000769084",42291.5047462746
6,"00226000769084",42291.5047473597
6,"00226000769084",42291.504748083
6,"00226000769084",42291.5047498915
6,"00226000769084",42291.5047511574
6,"00226000769084",42291.5047518808
6,"00226000769084",42291.5047536892
6,"00226000769084",42291.5047549552
6,"00226000769084",42291.5047554977
6,"00226000769084",42291.504757487
6,"00226000769084",42291.5047587529
6,"00226000769084",42291.5047592954
6,"00226000769084",42291.5047612847
6,"00226000769084",42291.5047625506
6,"00226000769084",42291.5047630932
6,"00226000769084",42291.5047643591
6,"00226000769084",42291.504765625
6,"00226000769084",42291.5047696036
6,"00226000769084",42291.504771412
6,"00226000769084",42291.5047730396
6,"00226000769084",42291.5047743056
6,"00226000769084",42291.5047750289
6,"00226000769084",42291.5047768374
6,"00226000769084",42291.5047781033
6,"00226000769084",42291.5047804543
6,"00226000769084",42291.5047817202
6,"00226000769084",42291.5047822627
6,"00226000769084",42291.504784252
6,"00226000769084",42291.5047855179
6,"00226000769084",42291.5047860605
6,"00226000769084",42291.5047873264
6,"00226000769084",42291.5047885923
6,"00226000769084",42291.5047898582
6,"00226000769084",42291.5047914858
6,"00226000769084",42291.5047929326
6,"00226000769084",42291.5047941985
6,"00226000769084",42291.5047949219
6,"00226000769084",42291.5047967303
6,"00226000769084",42291.5047979962
6,"00226000769084",42291.5047985388
6,"00226000769084",42291.5048005281
6,"00226000769084",42291.504801794
6,"00226000769084",42291.5048023365
6,"00226000769084",42291.5048043258
6,"00226000769084",42291.5048055917
6,"00226000769084",42291.5048061343
6,"00226000769084",42291.5048081236
6,"00226000769084",42291.5048093895
6,"00226000769084",42291.5048115596
6,"00226000769084",42291.5048128255
6,"00226000769084",42291.5048151765
6,"00226000769084",42291.5048162616
6,"00226000769084",42291.5048177083
6,"00226000769084",42291.5048189742
6,"00226000769084",42291.5048196976
6,"00226000769084",42291.5048215061
6,"00226000769084",42291.504822772
6,"00226000769084",42291.5048233145
6,"00226000769084",42291.5048245804
6,"00226000769084",42291.5048263889
6,"00226000769084",42291.504827474
6,"00226000769084",42291.5048289207
6,"00226000769084",42291.5048301866
6,"00226000769084",42291.50483091
6,"00226000769084",42291.5048327185
6,"00226000769084",42291.5048339844
6,"00226000769084",42291.5048347078
6,"00226000769084",42291.5048365162
6,"00226000769084",42291.5048377821
6,"00226000769084",42291.5048383247
6,"00226000769084",42291.5048403139
6,"00226000769084",42291.5048415799
6,"00226000769084",42291.5048421224
6,"00226000769084",42291.5048441117
6,"00226000769084",42291.5048453776
6,"00226000769084",42291.5048459201
6,"00226000769084",42291.5048471861
6,"00226000769084",42291.504848452
6,"00226000769084",42291.5048502604
6,"00226000769084",42291.5048509838
6,"00226000769084",42291.5048527922
6,"00226000769084",42291.5048540582
6,"00226000769084",42291.5048547815
6,"00226000769084",42291.50485659
6,"00226000769084",42291.5048578559
6,"00226000769084",42291.5048583984
6,"00226000769084",42291.5048603877
6,"00226000769084",42291.5048616536
6,"00226000769084",42291.5048621962
6,"00226000769084",42291.5048641855
6,"00226000769084",42291.5048654514
6,"00226000769084",42291.5048676215
6,"00226000769084",42291.5048688874
6,"00226000769084",42291.5048696108
6,"00226000769084",42291.5048714193
6,"00226000769084",42291.5048726852
6,"00226000769084",42291.5048732277
6,"00226000769084",42291.504875217
6,"00226000769084",42291.5048764829
6,"00226000769084",42291.5048770255
6,"00226000769084",42291.5048790148
6,"00226000769084",42291.5048802807
6,"00226000769084",42291.5048808232
6,"00226000769084",42291.5048828125
6,"00226000769084",42291.5048840784
6,"00226000769084",42291.5048846209
6,"00226000769084",42291.5048858869
6,"00226000769084",42291.5048871528
6,"00226000769084",42291.5048889612
6,"00226000769084",42291.5048896846
6,"00226000769084",42291.5048914931
6,"00226000769084",42291.504892759
6,"00226000769084",42291.5048934824
6,"00226000769084",42291.5048952908
6,"00226000769084",42291.5048965567
6,"00226000769084",42291.5048970993
6,"00226000769084",42291.5048990885
6,"00226000769084",42291.5049003545
6,"00226000769084",42291.504900897
6,"00226000769084",42291.5049028863
6,"00226000769084",42291.5049041522
6,"00226000769084",42291.5049046947
6,"00226000769084",42291.5049059606
6,"00226000769084",42291.5049072266
6,"00226000769084",42291.5049084925
6,"00226000769084",42291.5049097584
6,"00226000769084",42291.5049115668
6,"00226000769084",42291.5049128328
6,"00226000769084",42291.5049135561
6,"00226000769084",42291.5049153646
6,"00226000769084",42291.5049166305
6,"00226000769084",42291.5049173539
6,"00226000769084",42291.504919524
6,"00226000769084",42291.5049207899
6,"00226000769084",42291.5049247685
6,"00226000769084",42291.5049254919
6,"00226000769084",42291.5049273003
6,"00226000769084",42291.5049285663
6,"00226000769084",42291.5049291088
6,"00226000769084",42291.5049310981
6,"00226000769084",42291.504932364
6,"00226000769084",42291.5049329065
6,"00226000769084",42291.5049341725
6,"00226000769084",42291.5049359809
6,"00226000769084",42291.504937066
6,"00226000769084",42291.5049395978
6,"00226000769084",42291.504940502
6,"00226000769084",42291.5049421296
6,"00226000769084",42291.5049433955
6,"00226000769084",42291.5049439381
6,"00226000769084",42291.504945204
6,"00226000769084",42291.5049464699
6,"00226000769084",42291.5049477358
6,"00226000769084",42291.5049490017
