0,0,"Start Time = 10-19-15 08:29:17"
Antenna,TagID, Time
2,"00226000518440",42296.3540297671
2,"00226000518440",42296.354031033
3,"00226000518440",42296.354031033
2,"00226000518440",42296.3540322989
3,"00226000518440",42296.3540322989
2,"00226000518440",42296.3540335648
2,"00226000518440",42296.3540348307
3,"00226000518440",42296.3540637659
3,"00226000518440",42296.3540657552
3,"00226000518440",42296.3540670211
3,"00226000518440",42296.3540675637
3,"00226000518440",42296.3540688296
1,"00226000518440",42296.3714816623
1,"00226000518440",42296.3714823857
1,"00226000518440",42296.3714841942
1,"00226000518440",42296.3714854601
1,"00226000518440",42296.3714861835
1,"00226000518440",42296.3714879919
1,"00226000518440",42296.3714892578
2,"00226000518440",42296.3714966725
2,"00226000518440",42296.3714973958
2,"00226000518440",42296.3714992043
2,"00226000518440",42296.3715004702
2,"00226000518440",42296.3715010127
3,"00226000518440",42296.3715010127
2,"00226000518440",42296.371503002
2,"00226000518440",42296.3725227865
2,"00226000518440",42296.3725235098
2,"00226000518440",42296.3725253183
2,"00226000518440",42296.3725265842
2,"00226000518440",42296.3725273076
2,"00226000518440",42296.3740677445
2,"00226000518440",42296.3740690104
3,"00226000518440",42296.3740690104
2,"00226000518440",42296.3740695529
2,"00226000518440",42296.3749019821
2,"00226000518440",42296.374903248
3,"00226000518440",42296.3749037905
2,"00226000518440",42296.3749039714
2,"00226000518440",42296.3749050564
3,"00226000518440",42296.3749063223
2,"00226000518440",42296.3749070457
2,"00226000518440",42296.3749081308
1,"00226000518440",42296.3764500145
1,"00226000518440",42296.3764510995
1,"00226000518440",42296.3764525463
1,"00226000518440",42296.3764538122
1,"00226000518440",42296.3764561632
2,"00226000518440",42296.3764619502
2,"00226000518440",42296.3764632161
3,"00226000518440",42296.3764632161
2,"00226000518440",42296.3764652054
3,"00226000518440",42296.376465748
2,"00226000518440",42296.3764664714
3,"00226000518440",42296.3764831091
3,"00226000518440",42296.376484375
3,"00226000518440",42296.3764850984
4,"00226000518440",42296.3764990234
4,"00226000518440",42296.3765004702
4,"00226000518440",42296.3765017361
4,"00226000518440",42296.3765022786
5,"00226000518440",42296.3765154803
5,"00226000518440",42296.3765162037
5,"00226000518440",42296.3765180122
5,"00226000518440",42296.3765192781
5,"00226000518440",42296.3765198206
6,"00226000518440",42296.3765304905
6,"00226000518440",42296.3765322989
