0,0,"Start Time = 10-15-15 09:10:16"
Antenna,TagID, Time
1,"00226000518440",42292.3856499566
1,"00226000518440",42292.3856539352
1,"00226000518440",42292.3856539352
1,"00226000518440",42292.3856539352
1,"00226000518440",42292.3856550203
1,"00226000518440",42292.3856559245
2,"00226000518440",42292.3856825087
2,"00226000518440",42292.3856837746
2,"00226000518440",42292.385685583
2,"00226000518440",42292.3856863064
3,"00226000518440",42292.3859470848
3,"00226000518440",42292.3859476273
3,"00226000518440",42292.3859496166
4,"00226000518440",42292.3859716797
4,"00226000518440",42292.3859733073
4,"00226000518440",42292.3859742115
4,"00226000518440",42292.3859754774
4,"00226000518440",42292.3859767433
3,"00226000518440",42292.3859950087
3,"00226000518440",42292.3859962746
3,"00226000518440",42292.3859968171
4,"00226000518440",42292.3860181568
4,"00226000518440",42292.3860186994
4,"00226000518440",42292.3860206887
5,"00226000518440",42292.3860608362
5,"00226000518440",42292.3860613788
5,"00226000518440",42292.3860633681
5,"00226000518440",42292.386064634
5,"00226000518440",42292.3860651765
6,"00226000518440",42292.3860753038
6,"00226000518440",42292.3860758464
6,"00226000518440",42292.3860778356
7,"00226000518440",42292.3860886863
7,"00226000518440",42292.3860904948
7,"00226000518440",42292.3860912182
7,"00226000518440",42292.3860930266
7,"00226000518440",42292.3860942925
8,"00226000518440",42292.3861038773
8,"00226000518440",42292.3861051432
8,"00226000518440",42292.3861056858
8,"00226000518440",42292.3861069517
8,"00226000518440",42292.3861087601
9,"00226000518440",42292.3861214193
9,"00226000518440",42292.3861226852
9,"00226000518440",42292.3861232277
9,"00226000518440",42292.3861244936
10,"00226000518440",42292.3861342593
10,"00226000518440",42292.3861351635
10,"00226000518440",42292.3861364294
10,"00226000518440",42292.3861376953
11,"00226000518440",42292.3861498119
11,"00226000518440",42292.3861505353
11,"00226000518440",42292.3861523438
11,"00226000518440",42292.386155599
12,"00226000518440",42292.3861675347
12,"00226000518440",42292.3861688006
12,"00226000518440",42292.3861716942
13,"00226000518440",42292.3862149161
13,"00226000518440",42292.3862156395
14,"00226000518440",42292.3862440321
14,"00226000518440",42292.3862447555
14,"00226000518440",42292.3862460214
15,"00226000518440",42292.3862738715
15,"00226000518440",42292.38627568
15,"00226000518440",42292.3862769459
15,"00226000518440",42292.3862776693
16,"00226000518440",42292.3863060619
16,"00226000518440",42292.3863067853
16,"00226000518440",42292.3863085937
16,"00226000518440",42292.3863098597
3,"00226000518440",42292.4167201968
3,"00226000518440",42292.4167214627
3,"00226000518440",42292.4167221861
